# CometGUI Phase 00 work unit 7 -- provenance manifest for the headed (Xvfb + GTK3) spike.
# Debian 12 'bookworm', main, amd64.  Fetched 2026-08-29 from https://deb.debian.org/debian/ .
# Closure roots: xvfb x11-xkb-utils xkb-data libgtk-3-0 libxtst6 (see deb-closure.py for the
# exclusion list of packages already present in the host's base image).
# Columns: package<TAB>version<TAB>url<TAB>sha256<TAB>size_bytes<TAB>debian_copyright_License_field
libllvm15	1:15.0.6-4+b1	https://deb.debian.org/debian/pool/main/l/llvm-toolchain-15/libllvm15_15.0.6-4+b1_amd64.deb	9f0751109ba89e65b1313a4f3e34a29977a0db6fa30ed475e2c6bd555fa9e866	23115156	APACHE-2-LLVM-EXCEPTIONS
libmd0	1.0.4-2	https://deb.debian.org/debian/pool/main/libm/libmd/libmd0_1.0.4-2_amd64.deb	03539fd30c509e27101d13a56e52eda9062bdf1aefe337c07ab56def25a13eab	29456	BSD-3-clause
libncursesw6	6.4-4	https://deb.debian.org/debian/pool/main/n/ncurses/libncursesw6_6.4-4_amd64.deb	98fa7a53dc565a38b65fb70422ad08001bf5361d8fbc74255280c329996a6bec	133824	
libnettle8	3.8.1-2	https://deb.debian.org/debian/pool/main/n/nettle/libnettle8_3.8.1-2_amd64.deb	45922e6e289ffd92f0f92d2bb9159e84236ff202d552a461bf10e5335b3f0261	287764	LGPL-3+ or GPL-2+
libp11-kit0	0.24.1-2	https://deb.debian.org/debian/pool/main/p/p11-kit/libp11-kit0_0.24.1-2_amd64.deb	251330faddbf013f060fcdb41f4b0c037c8a6e89ba7c09b04bfcc4e3f0807b22	345080	BSD-3-Clause
libpam-modules	1.5.2-6+deb12u2	https://deb.debian.org/debian/pool/main/p/pam/libpam-modules_1.5.2-6+deb12u2_amd64.deb	19fb4838168e68bc15a5606070f14b1162bb34a3899686913f5d661f1707f483	291056	BSD-3-clause or GPL
libpam-runtime	1.5.2-6+deb12u2	https://deb.debian.org/debian/pool/main/p/pam/libpam-runtime_1.5.2-6+deb12u2_all.deb	7a4f26d54c1e3ee8c68095f9d9013d13dd89a33ff78ef87330d21f21235fc278	160936	BSD-3-clause or GPL
libpam-systemd	252.39-1~deb12u2	https://deb.debian.org/debian/pool/main/s/systemd/libpam-systemd_252.39-1~deb12u2_amd64.deb	5629028998971da269a165cdbeb1c7606e9c37e58030217ae93f55233388be32	225520	LGPL-2.1+
libpango-1.0-0	1.50.12+ds-1	https://deb.debian.org/debian/pool/main/p/pango1.0/libpango-1.0-0_1.50.12+ds-1_amd64.deb	851720de07441ae6bb6a7f51fc0f2edb4db7aa6f25b5bf1bf7b72dcab8947b7f	211788	LGPL-2+ and LGPL-2.1+
libpangocairo-1.0-0	1.50.12+ds-1	https://deb.debian.org/debian/pool/main/p/pango1.0/libpangocairo-1.0-0_1.50.12+ds-1_amd64.deb	96695f9cdd3bf346e3555cf0aa158e23a36114d6dec203b00ab4e93f1b77aab9	34184	LGPL-2+ and LGPL-2.1+
